Name,UUID,Source,Target,Starttime,Endtime,Planned_Duration,Real_Duration,Status,Count_Subtasks,Count_Comments,Comment_Body,Edge_type
[watermark@germanfr] Updated fr.po - French translation,8095e7de-b222-4032-8200-9a3ad3eb1d46,6322481,33965039,2019-10-15T09:27:50.000+02:00,2019-10-19T19:05:08.000+02:00,,,closed,,7,"presumed now included in the recent commit from author, so closing.",COMMENT
[watermark@germanfr] Updated fr.po - French translation,be7d9220-c607-4dbc-a21d-4c3878b2875b,33965039,33965039,2019-10-15T09:27:50.000+02:00,2019-10-19T19:05:08.000+02:00,,,closed,,7,I close this PR. See #227.,COMMENT
Transparent Panels (transparent-panels@germanfr) will not load with Cinnamon 4.2.3,67e37464-0674-49a6-9a63-4c6e8f7b861b,44762859,44762859,2019-08-29T03:41:45.000+02:00,2019-08-29T03:46:58.000+02:00,,,closed,,1,Updating to the latest version of Transparent panel resolved the problem,COMMENT
Update Transparent panels v4.0~20181106 (transparent-panels@germanfr),c4ae3e43-2ca8-4485-bc3d-91b185639b79,10391266,10391266,2019-07-10T18:33:11.000+02:00,2019-07-23T18:39:39.000+02:00,,,closed,,2,Please can this be merged? People is complaining and leaving negative comments on the spices website because of this.,COMMENT
Update Transparent panels v4.0~20181106 (transparent-panels@germanfr),ebf1eee2-d4d4-4774-97b8-21885bfa86ad,10391266,10391266,2019-07-10T18:33:11.000+02:00,2019-07-23T18:39:39.000+02:00,,,closed,,2,"CC @brownsr ",COMMENT
wobbly-windows@mecheye.net : doesn't work in Linux Mint 19.1,cdbe9159-5286-4514-ad69-1a2417c19c67,33965039,6375934,2019-07-02T18:07:25.000+02:00,2019-07-05T11:55:07.000+02:00,,,closed,,2,"This is my metadata.json: ``` {   &quot;description&quot;: &quot;Compiz shall live again!&quot;,   &quot;name&quot;: &quot;Wobbly Windows&quot;,   &quot;cinnamon-version&quot;: [     &quot;1.8&quot;,     &quot;1.9&quot;,     &quot;2.0&quot;,     &quot;2.1&quot;,     &quot;2.2&quot;,     &quot;4.0&quot;,     &quot;4.2&quot;   ],   &quot;uuid&quot;: &quot;wobbly-windows@mecheye.net&quot;,   &quot;last-edited&quot;: 1505211603 }  ```  After adding `CLUTTER_PAINT=continuous-redraw` to the `/etc/environment` file, reboot the computer. ",COMMENT
wobbly-windows@mecheye.net : doesn't work in Linux Mint 19.1,da58aa49-6e73-4660-83dd-379c7386ff8d,6375934,6375934,2019-07-02T18:07:25.000+02:00,2019-07-05T11:55:07.000+02:00,,,closed,,2,@claudiux thanks a lot! I somehow thought restarting cinnamon only would do...,COMMENT
DesktopCube@yare: Button to access to the Cinnamon Settings Workspaces module.,aebb7408-8d75-42d7-9698-75562a386cfb,33965039,33965039,2019-02-13T17:04:16.000+01:00,2019-02-16T01:14:44.000+01:00,,,closed,,2,Nothing more to add.,COMMENT
DesktopCube@yare: Button to access to the Cinnamon Settings Workspaces module.,b67c3230-4636-4a64-a200-03fdd73d86dd,33965039,33965039,2019-02-13T17:04:16.000+01:00,2019-02-16T01:14:44.000+01:00,,,closed,,2,Thank you @jaszhix !,COMMENT
DesktopCube@yare: workspace 1--> 4 or 4-->1,d596fa17-07a5-4565-a698-35e1f941f51d,33965039,9275768,2019-02-12T18:25:54.000+01:00,2019-02-16T04:18:04.000+01:00,,,closed,,2,"Yes, it is. In System Settings: Workspaces -&gt; Settings. Check the first option &quot;Allow cycling through workspaces&quot;.",COMMENT
DesktopCube@yare: workspace 1--> 4 or 4-->1,895aae95-1259-4dab-9abd-561066229d58,33965039,9275768,2019-02-12T18:25:54.000+01:00,2019-02-16T04:18:04.000+01:00,,,closed,,2,"@maxchendt You can now update this extension. In Settings, there is a button that allows you to directly access the Workspaces Settings. Maybe you can close this issue. Regards.",COMMENT
gTile after recent commit not working in Cinnamon 3.2.7,0e6919a2-a87d-4864-9187-f414f72f993c,6859057,21959071,2019-01-08T11:50:59.000+01:00,2019-01-08T12:51:53.000+01:00,,,closed,,3,"Please provide log files while the extension is loaded, we just need a stack trace.",COMMENT
gTile after recent commit not working in Cinnamon 3.2.7,208e107d-dfab-4e6c-881f-8dde0f085b7d,21959071,21959071,2019-01-08T11:50:59.000+01:00,2019-01-08T12:51:53.000+01:00,,,closed,,3,"Sorry, but I do not understanded.  These logs were generated after installing the extension (most recent version) and restarting cinnamon. I used extension before upload.  Apparently gTitle work witout errors but, improper window resizing (width correctly, but height resing to 0).  I hope to contribute in some way with this feedback, thanks per attention.",COMMENT
gTile after recent commit not working in Cinnamon 3.2.7,80da7f05-26d8-4a7a-a0b3-eded7290b7de,6859057,21959071,2019-01-08T11:50:59.000+01:00,2019-01-08T12:51:53.000+01:00,,,closed,,3,"Hm, it could simply be omitting it if there's a parsing error, as a wild guess. The extension system has changed a lot since then, so not sure. In any case, this probably can't be fixed without a relevant error in one of those files. IMHO, I consider this more of a Debian bug because they should be packaging more up to date software at the time of their stable releases.",COMMENT
gTile after recent commit not working in Cinnamon 3.2.7,487049ac-86bd-4503-8bf5-aac27b8a5aa4,6859057,21959071,2019-01-08T11:22:19.000+01:00,2019-01-08T11:31:43.000+01:00,,,closed,,1,"Missing info from the issue template:  ```  * Snippet or attachment of ~/.cinnamon/glass.log  * Snippet or attachment of ~/.xsession-errors ```  Cinnamon 3.2 was released over two years ago, I don't think it's reasonable to expect an extension to stay compatible for that long, especially considering it has been broken for users on 3.2+ the entire time. In this case the extension would need to check both panel location object structures, which would requiring versioning the extension.",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),cc0c7592-66a1-461f-8cff-b6a622899590,6859057,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"Hi @germanfr, I don't think the symbolic links in 3.8/ will work because the files are served from zip files when downloaded, and they get excluded from the archive.",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),256f7d9f-40b6-410f-8088-bd37a9267d26,10391266,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,Oh no. I don't want to duplicate all files because they're exactly the same. The only difference between versions is the settings schema. zip has an option to preserve symbolic links (I also use a zip to upload it here). Could that be fixed?,COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),d54447ce-d9fe-4ff7-8311-2995c820007b,6859057,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"It would be a fixable in the import scripts, but not sure if it would cause issues elsewhere. I asked @clefebvre on slack.",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),7d69775b-d581-476d-bda4-b0a569ddc130,10391266,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"I've just checked and there seems to be no problem. zip dereferences symlinks before compressing by default. What I get when I download my other extension (which also has a symlink) from settings is a duplicated file, but that is not a problem for me, because if this gets fixed in the future the dup files will be replaced with by their symlinks. I just didn't want to duplicate the file from my side because it's error prone for development, not because of space obviously, so no problem.",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),d5e4f969-d443-4f17-bf94-fec92288097e,10391266,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,Any news on this?,COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),995d3d32-20b0-45fb-b997-798a970b496d,6859057,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"I talked to @nyrrad about it, he knows more about the imports scripts and said would look at it sometime.",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),85922dfb-38f5-4db6-848c-56324d4a68e0,10391266,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"Please can this be merged? It includes important bug fixes. I don't know when that update is coming but symbolic links work for me now because they are dereferenced (and that will be automatically fixed when that update comes).   Here is the proof: [this file is a symbolic link](https://github.com/linuxmint/cinnamon-spices-extensions/blob/master/transparent-panels%40germanfr/files/transparent-panels%40germanfr/icons/transparent-panels.png). Download that extension and see it is dereferenced. No issue at all, just a temporarily duplicated file (size is not an issue).",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),81b58e40-98da-4de5-ad72-0042935091c2,6859057,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"When I extract the contents from a zip file downloaded from Github, there is only settings-schema.json in the 3.8 folder. ",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),e39b0cdd-5f56-40e7-86b0-e7f4103a1c57,10391266,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"I can't reproduce @jaszhix, I get the symbolic links as symbolic links.  https://github.com/linuxmint/cinnamon-spices-extensions/archive/a6e9f8c252a972ffccba7b61767b006826c0b9c0.zip",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),5057c747-7d5e-4fb6-afbf-9c54afb6c5f4,10391266,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"Anyways, it's not GitHub what matters is what the server does.",COMMENT
Update Watermark v4.0~20181227 (watermark@germanfr),b87a4f6c-4c41-4fd9-a880-cd7ff7dadfe0,6859057,10391266,2018-12-27T13:32:52.000+01:00,2019-01-28T09:33:37.000+01:00,,,closed,,11,"OK, let's try it.",COMMENT
transparent-panels@germanfr: update tr.po,873f0128-f846-48c2-bff8-9895312c0287,10391266,1300133,2018-12-27T11:38:04.000+01:00,2018-12-27T20:57:34.000+01:00,,,closed,,2,@kelebek333 can you also submit it to [the repo](https://github.com/germanfr/cinnamon-transparent-panels) so that there are no future conflicts? I can replicate the commit there but I think it will lose your signature.,COMMENT
transparent-panels@germanfr: update tr.po,97730a6f-a774-4f6f-b9af-6856d995b6b5,1300133,1300133,2018-12-27T11:38:04.000+01:00,2018-12-27T20:57:34.000+01:00,,,closed,,2,"&gt; can you also submit it to the repo so that there are no future conflicts?  @germanfr , OK.  https://github.com/germanfr/cinnamon-transparent-panels/pull/28",COMMENT
watermark@germanfr: Create da.po,4ac4456f-e93b-4e38-ae92-f3f82cfafd57,10391266,7993570,2018-11-08T18:14:50.000+01:00,2019-02-06T07:27:29.000+01:00,,,closed,,6,Thank you @Alan01. Can you also replicate this here? (https://github.com/germanfr/watermark-cinnamon). This is just a distribution channel.  PS: not sure why the CODEOWNERS thing isn't working.,COMMENT
watermark@germanfr: Create da.po,945ac011-e80d-4a2e-b150-7b3767024a7f,8415124,7993570,2018-11-08T18:14:50.000+01:00,2019-02-06T07:27:29.000+01:00,,,closed,,6,"@germanfr The CODEOWNERS thing is only working when you have write access to a repository. Back then when this feature was added in GitHub, I've send a request to the GitHub maintainers to change this. Maybe you want to try and send them a request as well?",COMMENT
watermark@germanfr: Create da.po,9cff75fe-b2a4-4430-bbf0-78455fc65ab9,10391266,7993570,2018-11-08T18:14:50.000+01:00,2019-02-06T07:27:29.000+01:00,,,closed,,6,@NikoKrause link so that I can like the issue please.,COMMENT
watermark@germanfr: Create da.po,436c8b51-8b4e-4ce4-9661-8eb7cc26a27b,8415124,7993570,2018-11-08T18:14:50.000+01:00,2019-02-06T07:27:29.000+01:00,,,closed,,6,"There's no issue (I wouldn't know, where to file an issue for that). I have written E-Mails to support@github.com.  My request was: &gt; Would it be possible to make CODEOWNERS request a review, when the codeowner has no write access but stared the repo (i.e. gave the repo a star)?  An answer was: &gt; Writing a review that actually gives an approval requires Write access to the repository, so it's unlikely that we'll change the behaviour of code owners to request a review from anybody with less than Write access. I have recorded your feedback for the team to review though.  I've answered: &gt; I know it's possible in repos settings to protect branches, so you need code owners approval. But it's not a requirement for the codeowners review request. In fact (as a user) you can go to any unrelated/random repo and add a review. Example: https://github.com/lecoursen/renamed/pull/2#pullrequestreview-55277316 I just approved a PR with no write access whatsoever. I'm not saying you should allow any random user to be codeowner, but somehow to provide a way, to be a user codeowner without the user need to have write access to the repo, e.g. when the user stars the repo (or something else)  Response was: &gt; I'd be happy to pass that additional context along to the team to consider.  And my last mail: &gt; Other ideas: Allow users, which forked the repo to be codeowners. Or maybe (which would make more sense) allow Contributors (without write access) to the repo be codeowners.",COMMENT
watermark@germanfr: Create da.po,72a31661-f5ae-4576-b51b-df75eb83ae93,6859057,7993570,2018-11-08T18:14:50.000+01:00,2019-02-06T07:27:29.000+01:00,,,closed,,6,@germanfr Should this be merged?,COMMENT
watermark@germanfr: Create da.po,9d75b7b4-fc4a-4a7d-80c4-f66968ec9211,10391266,7993570,2018-11-08T18:14:50.000+01:00,2019-02-06T07:27:29.000+01:00,,,closed,,6,"@jaszhix the file is already in (merged via upstream), so no. It will do nothing. What I don't know is how it does not conflict but 🤷",COMMENT
Update maximus cinnamon-version,8ce013e3-e0f1-467a-a46a-e181fa587122,6859057,1476029,2018-10-08T19:30:04.000+02:00,2018-10-13T04:23:02.000+02:00,,,closed,,2,"Few issues with this one. These should be noticeable on 3.6 in glass.log/.xsession-errors:  ``` Cjs-Message: 02:31:59.258: JS LOG: [LookingGlass/warning] Invalid or null signal handler id used when attempting to .disconnect from an object. overrideDumpStack/global.dump_gjs_stack@/usr/share/cinnamon/js/ui/overrides.js:103:42 overrideGObject/GObject.Object.prototype.disconnect@/usr/share/cinnamon/js/ui/overrides.js:112:13 stopUndecorating@/home/jason/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js:662:16 anonymous/SettingsHandler.prototype._init/&lt;@/home/jason/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js:745:21 bind/&lt;@resource:///org/cinnamon/cjs/modules/lang.js:97:16 XletSettingsBase.prototype._checkSettings@/usr/share/cinnamon/js/ui/settings.js:580:40  Cjs-Message: 02:31:59.259: JS LOG: [LookingGlass/warning] Invalid or null signal handler id used when attempting to .disconnect from an object. overrideDumpStack/global.dump_gjs_stack@/usr/share/cinnamon/js/ui/overrides.js:103:42 overrideGObject/GObject.Object.prototype.disconnect@/usr/share/cinnamon/js/ui/overrides.js:112:13 stopUndecorating@/home/jason/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js:663:16 anonymous/SettingsHandler.prototype._init/&lt;@/home/jason/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js:745:21 bind/&lt;@resource:///org/cinnamon/cjs/modules/lang.js:97:16 XletSettingsBase.prototype._checkSettings@/usr/share/cinnamon/js/ui/settings.js:580:40   (cinnamon:25312): Cjs-WARNING **: 02:31:59.259: JS ERROR: ReferenceError: tileID is not defined stopUndecorating@/home/jason/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js:664:1 anonymous/SettingsHandler.prototype._init/&lt;@/home/jason/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js:745:21 bind/&lt;@resource:///org/cinnamon/cjs/modules/lang.js:97:16 XletSettingsBase.prototype._checkSettings@/usr/share/cinnamon/js/ui/settings.js:580:40   (cinnamon:25312): Cjs-WARNING **: 02:31:59.260: JS ERROR: ReferenceError: tileID is not defined stopUndecorating@/home/jason/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js:664:1 anonymous/SettingsHandler.prototype._init/&lt;@/home/jason/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js:745:21 bind/&lt;@resource:///org/cinnamon/cjs/modules/lang.js:97:16 XletSettingsBase.prototype._checkSettings@/usr/share/cinnamon/js/ui/settings.js:580:40 ```  The incompatibility warning won't prevent people from using it, but is there to let them know it might not work correctly.",COMMENT
Update maximus cinnamon-version,b30fba6c-ae17-42b8-b6f0-cbcb0f5277fb,1476029,1476029,2018-10-08T19:30:04.000+02:00,2018-10-13T04:23:02.000+02:00,,,closed,,2,"Interestingly enough, I don't have the same errors in my logs. I actually only have &quot;JS LOG&quot; entries different from yours, and this one similar looking error:  ``` Cjs-Message: JS WARNING: [/usr/local/google/home/lbeyer/.local/share/cinnamon/extensions/cinnamon-maximus@fmete/extension.js 618]: assignment to undeclared variable tileID ```  Anyways, I unfortunately won't have the time to dig into this in the coming weeks, so feel free to close this issue if necessary.",COMMENT
"Cinnamon Tweaks (0dyseus@CinnamonTweaks) ",c319f3ad-cbc3-4a4f-bfe4-48fc74888ac2,4397312,26446962,2018-08-27T05:59:25.000+02:00,2018-08-28T05:16:01.000+02:00,,,closed,,2,"@invexx what extension are you referring to? Can you post the UUID of the extension? ",COMMENT
"Cinnamon Tweaks (0dyseus@CinnamonTweaks) ",2301661d-2b40-4f97-bdcd-0b0235f85768,6859057,26446962,2018-08-27T05:59:25.000+02:00,2018-08-28T05:16:01.000+02:00,,,closed,,2,"The author removed this one, but they can still be found at the author's [Github repo](https://github.com/Odyseus/CinnamonTools/tree/master/extensions).",COMMENT
cinnamon-maximus@fmete Use get_xwindow to obtain client id,1a165e90-6f08-4957-a87f-a834a729d8e9,4397312,2845433,2018-07-06T15:19:27.000+02:00,2018-10-13T17:22:02.000+02:00,,,closed,,2,@memeplex thanks for the suggestion! Did you try to implement this yourself?,COMMENT
cinnamon-maximus@fmete Use get_xwindow to obtain client id,6bd79cde-3d5e-472b-a95f-97ce68cf94d2,6859057,2845433,2018-07-06T15:19:27.000+02:00,2018-10-13T17:22:02.000+02:00,,,closed,,2,"This looks like a refactoring suggestion, but since there is nobody to maintain this one I'll close this. Feel free to open a PR.",COMMENT
cinnamon-maximus@fmete Use the now supported_GTK_HIDE_TITLEBAR_WHEN_MAXIMIZED,9d3f5b0d-6b83-461a-ba44-baed5183fdf0,4397312,2845433,2018-07-06T15:02:53.000+02:00,2018-10-13T17:06:19.000+02:00,,,closed,,2,@memeplex this extension currently has no author so feel free to implement your suggestions if you want.,COMMENT
cinnamon-maximus@fmete Use the now supported_GTK_HIDE_TITLEBAR_WHEN_MAXIMIZED,5e4d087a-0c20-4c5c-969f-6a1b6bb2867f,6859057,2845433,2018-07-06T15:02:53.000+02:00,2018-10-13T17:06:19.000+02:00,,,closed,,2,It already uses the [_GTK_HIDE_TITLEBAR_WHEN_MAXIMIZED hint](https://github.com/linuxmint/cinnamon-spices-extensions/blob/d80d887dcf04efe73613f4d5795fdb9eae8a8552/cinnamon-maximus%40fmete/files/cinnamon-maximus%40fmete/extension.js#L311).,COMMENT
let tracker redefined,8f40b22c-8c05-4e52-95b5-904e3fa41e98,6859057,17693551,2018-06-13T22:26:51.000+02:00,2018-10-12T13:36:40.000+02:00,,,closed,,2,"This doesn't fix it for me on 3.8, though it gets a little further. What version are you testing on? This is a legacy extension that has a compatible version range of 1.8-2.4 in metadata.json.  Please include the UUID in the title, see [contributing](https://github.com/linuxmint/cinnamon-spices-extensions/blob/master/.github/CONTRIBUTING.md).",COMMENT
let tracker redefined,3a46ce7d-87ea-472b-aaf3-55747b1f9814,17693551,17693551,2018-06-13T22:26:51.000+02:00,2018-10-12T13:36:40.000+02:00,,,closed,,2,"didn't fix it for me either, i never ended up getting it working, i was cross referencing the source for the current version with this one and it was like an obvious mistake though ",COMMENT
Win7AltTab@entelechy: Fix for Cinnamon 3.8,0d81839a-82de-4338-be24-0b9a80d67558,1071625,6859057,2018-05-25T20:25:44.000+02:00,2018-05-25T20:28:23.000+02:00,,,closed,,2,I guess the `cinnamon-versions` are intentionally not updated because the extension is only partially maintained?,COMMENT
Win7AltTab@entelechy: Fix for Cinnamon 3.8,15012e9b-50bb-43d5-8229-cf10143c60ff,6859057,6859057,2018-05-25T20:25:44.000+02:00,2018-05-25T20:28:23.000+02:00,,,closed,,2,"@real-or-random Yes, it still has some warnings I didn't have time to address, might look at it more later.",COMMENT
Win7AltTab@entelechy freezes Cinnamon when pressing Alt+Tab,62106c2b-e975-46e4-809b-4d4a5ff07502,751306,1071625,2018-05-25T18:17:49.000+02:00,2018-05-25T20:28:23.000+02:00,,,closed,,2,"This works for me. My setup for Preferences/windows/alt-tab is Alt-tab switcher style is Timeline (3d), Display the alt-switcher  on the primary monitor is off delay is 100ms (only using one monitor). Hope this helps.",COMMENT
Win7AltTab@entelechy freezes Cinnamon when pressing Alt+Tab,8b01c387-1cc1-4329-ad80-d58c26c9a46b,1071625,1071625,2018-05-25T18:17:49.000+02:00,2018-05-25T20:28:23.000+02:00,,,closed,,2,"Hm, I tried *all styles* with delay 100ms, one monitor, primary monitor off. It freezes on all styles for me.",COMMENT
rnbdsh@negateWindow: Added license,704318c1-2b72-4046-9f06-8b4a7bd6467c,8415124,9084941,2018-04-19T00:24:23.000+02:00,2018-04-19T15:17:22.000+02:00,,,closed,,2,Do you mean: `CC0-1.0` https://choosealicense.com/licenses/cc0-1.0/?,COMMENT
rnbdsh@negateWindow: Added license,044e1cc6-be8f-4dbd-82f7-a626b01d4a42,9084941,9084941,2018-04-19T00:24:23.000+02:00,2018-04-19T15:17:22.000+02:00,,,closed,,2,"Yes, but as the concept of CC0 is basically &quot;no licensing at all&quot;, which wasn't patched in 15+ years and to my understanding also can't / won't, so I didn't add a version. But if calling it CC0-1.0 it is the standard or does make more sense, feel free to change it or notify me so I'll push that.",COMMENT
[desktop-icons-per-workspace@cardsurf] Add a new extension,69824192-e1bd-4de6-8550-483f6c6b23fe,6859057,3139729,2018-04-14T07:07:28.000+02:00,2018-04-20T19:07:56.000+02:00,,,closed,,6,"Hi cardsurf, this didn't seem to work for me on Cinnamon git. I noticed the desktop icons blinked while switching workspaces, but they didn't change. Here's the log output:  ``` . Command line arguments: /home/jason/.local/share/cinnamon/extensions/desktop-icons-per-workspace@cardsurf/scripts/update_icons.sh,2 Cjs-Message: 15:10:52.070: JS WARNING: [/usr/share/cinnamon/js/misc/fileUtils.js line 210 &gt; Function 90]: Too many arguments to function GLib.spawn_async_with_pipes: expected 5, got 6 ** Message: 15:10:52.754: nemo-desktop: session is cinnamon, establishing proxy  Cjs-Message: 15:11:04.498: JS LOG: [LookingGlass/info] Error while updating dekstop icons information in CSV file: This tool has been deprecated, use 'gio info' instead. See 'gio help info' for more info.  This tool has been deprecated, use 'gio info' instead. See 'gio help info' for more info.  . Command line arguments: /home/jason/.local/share/cinnamon/extensions/desktop-icons-per-workspace@cardsurf/scripts/update_csv.sh,2 Cjs-Message: 15:11:04.521: JS LOG: [LookingGlass/info] Error while updating dekstop icons: This tool has been deprecated, use 'gio set' instead. See 'gio help set' for more info.  . Command line arguments: /home/jason/.local/share/cinnamon/extensions/desktop-icons-per-workspace@cardsurf/scripts/update_icons.sh,1 Cjs-Message: 15:11:04.521: JS WARNING: [/usr/share/cinnamon/js/misc/fileUtils.js line 210 &gt; Function 90]: Too many arguments to function GLib.spawn_async_with_pipes: expected 5, got 6 ** Message: 15:11:05.181: nemo-desktop: session is cinnamon, establishing proxy ```  `Function` is shellUtils.js in the warnings, should match up with the line numbers in that file.",COMMENT
[desktop-icons-per-workspace@cardsurf] Add a new extension,cf4afa13-a9de-435b-aaf0-3171692ed4e6,3139729,3139729,2018-04-14T07:07:28.000+02:00,2018-04-20T19:07:56.000+02:00,,,closed,,6,"Hi jaszhix,  I fixed the warning in Cinnamon 3.8. The other errors are caused by deprecation of ```gvfs-info/gvfs-set-attribute``` tools. I have tested the extension in Cinnamon 2.6/3.6 and there are no ```gio info/gio set``` tools available. This extension is not compatible with Cinnamon 3.8 at the moment.",COMMENT
[desktop-icons-per-workspace@cardsurf] Add a new extension,84827697-f5c7-44f7-8c1d-91307e962f88,10391266,3139729,2018-04-14T07:07:28.000+02:00,2018-04-20T19:07:56.000+02:00,,,closed,,6,"Hi @cardsurf, can you add the license to the `info.json` file? Something like `&quot;license&quot;: &quot;GPL-2.0&quot;` in your case.",COMMENT
[desktop-icons-per-workspace@cardsurf] Add a new extension,9f268385-53b0-44db-a19c-612122593180,3139729,3139729,2018-04-14T07:07:28.000+02:00,2018-04-20T19:07:56.000+02:00,,,closed,,6,"Hi @germanfr, I added the licence information.",COMMENT
[desktop-icons-per-workspace@cardsurf] Add a new extension,836e84a4-2128-4275-9ac8-d065616aea04,6859057,3139729,2018-04-14T07:07:28.000+02:00,2018-04-20T19:07:56.000+02:00,,,closed,,6,"I tested this in a VM with Cinnamon 3.6, and while there are no errors, it doesn't seem to be displaying different icons per workspace. Not sure if there's anything more needing to be done, this is on a fresh Mint 18.3 install.   ~~Since this isn't working on 3.8, you may want to add a `cinnamon-version` property to its metadata.json file.~~ Didn't see it in your PR, sorry.",COMMENT
[desktop-icons-per-workspace@cardsurf] Add a new extension,6d74c591-ce89-4fe3-ab7b-a5a0f25ae8a2,3139729,3139729,2018-04-14T07:07:28.000+02:00,2018-04-20T19:07:56.000+02:00,,,closed,,6,No worries.  Please do the following test: 1. Switch to workspace 1. Enable the extension. Wait until the desktop is refreshed. 2. Add LibreOffice Impress shortcut to the desktop. 3. Switch to workspace 2. Wait until the desktop is refreshed. Move the LibreOffice Impress icon to a different spot. 4. Switch to workspace 1. Wait until the desktop is refreshed. The LibreOffice Impress icon should be in the same spot as in step 2.  I also added usage instructions to the README.md file: ## Usage Wait until desktop icons are refreshed after the extension is started. Wait until desktop icons are refreshed after switching between workspaces. If desktop icons are not visible then restart Cinnamon with: &lt;kbd&gt;Ctrl&lt;/kbd&gt; + &lt;kbd&gt;Alt&lt;/kbd&gt; + &lt;kbd&gt;Esc&lt;/kbd&gt;,COMMENT
transparent-panels@germanfr: Update da.po,794e65aa-9009-4e62-adf9-0b853a712bf3,10391266,7993570,2018-04-07T19:33:19.000+02:00,2018-04-09T06:23:01.000+02:00,,,closed,,1,"Thanks :) But please, can you submit the pull request [to the repository](https://github.com/germanfr/cinnamon-transparent-panels) instead? This is not where I do development.",COMMENT
Update Watermark v3.6 (watermark@germanfr),83cdafe0-9429-4c4f-a9b1-d40411a8d0f6,10391266,10391266,2018-04-06T00:38:22.000+02:00,2018-04-12T20:01:06.000+02:00,,,closed,,1,"Hey, is there any problem with this?",COMMENT
Update Watermark v3.6 (watermark@germanfr),3368d8d3-c5c8-4bd9-88b2-0abc6121b6fb,8415124,10391266,2018-04-03T00:24:26.000+02:00,2018-04-03T11:52:58.000+02:00,,,closed,,3,"I now get a sad smiley with the default settings.  Anyway: Since you ship this extension with a few icons, it would make sense to use a combobox in the settings for the default icons shipped with this extension. And adding a switch, if somebody wants to use custom icons. Right now it's a guessing game or you have to look up at the extensions folder to look up, which icons are available. Just a suggestion for future versions :)",COMMENT
Update Watermark v3.6 (watermark@germanfr),4a461b17-222e-470c-b14a-6fb044673156,10391266,10391266,2018-04-03T00:24:26.000+02:00,2018-04-03T11:52:58.000+02:00,,,closed,,3,"@NikoKrause there is an error in the log, can you post it?",COMMENT
Update Watermark v3.6 (watermark@germanfr),d67d1bd9-bef3-418e-9f6f-3127b92acd70,8415124,10391266,2018-04-03T00:24:26.000+02:00,2018-04-03T11:52:58.000+02:00,,,closed,,3,"Sorry, too soon. I must have known it better. I updated from a previous version of watermark and probably forgot to restart Cinnamon. Classic issue.",COMMENT
Add watermark@germanfr,b2f5921a-733c-4ed6-be17-40dbfaa4cc76,10391266,10391266,2018-03-31T21:35:54.000+02:00,2018-04-02T19:12:55.000+02:00,,,closed,,1,Sorry for spamming your notifications. As you haven't merged yet I'm reusing this pull request to push updates.,COMMENT
transparent-panels@germanfr: Fix for Cinnamon 3.8,104f9bc9-ba6d-4e2a-99c6-0ae25951e829,10391266,6859057,2018-03-15T16:56:00.000+01:00,2018-03-15T17:14:40.000+01:00,,,closed,,2,"Thank you :+1:   But please, next time PR to the repository. This is just a distribution channel for me.",COMMENT
transparent-panels@germanfr: Fix for Cinnamon 3.8,dee2321e-ab44-4228-ad79-83b06e5a9a64,6859057,6859057,2018-03-15T16:56:00.000+01:00,2018-03-15T17:14:40.000+01:00,,,closed,,2,"No problem, will do.",COMMENT
